"namedLocation","domainID","siteID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","nlcdClass","eventID","plotType","plotID","subplotID","boutNumber","targetTaxaPresent","taxonID","scientificName","taxonRank","family","nativeStatusCode","identificationQualifier","morphospeciesID","samplingImpractical","samplingImpracticalRemarks","biophysicalCriteria","publicationDate","release","year","totalSampledArea"
"MLBS_010.basePlot.div","D07","MLBS",37.365565,-80.526343,"WGS84",20.13,1237,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_010","32_10_4",1,"Y","LYQU2","Lysimachia quadrifolia L.","species","Primulaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","32_10_2",1,"Y","VAAN","Vaccinium angustifolium Aiton","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_010.basePlot.div","D07","MLBS",37.365565,-80.526343,"WGS84",20.13,1237,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_010","32_10_4",1,"Y","DIVI4","Dioscorea villosa L.","species","Dioscoreaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_010.basePlot.div","D07","MLBS",37.365565,-80.526343,"WGS84",20.13,1237,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_010","32_10_4",1,"Y","SMHE","Smilax herbacea L.","species","Smilacaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","32_10_2",1,"Y","QUAL","Quercus alba L.","species","Fagaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","32_10_4",1,"Y","AGPE","Agrostis perennans (Walter) Tuck.","species","Poaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","31_10_1",1,"Y","RUAL","Rubus allegheniensis Porter","species","Rosaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","32_10_4",1,"Y","MEPI2","Menziesia pilosa (Michx. ex Lam.) Juss. ex Pers.","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_010.basePlot.div","D07","MLBS",37.365565,-80.526343,"WGS84",20.13,1237,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_010","32_10_2",1,"Y","DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species","Dryopteridaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","41_10_4",1,"Y","COAM","Conopholis americana (L.) Wallr.","species","Orobanchaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","32_10_4",1,"Y","POBI2","Polygonatum biflorum (Walter) Elliott","species","Liliaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_010.basePlot.div","D07","MLBS",37.365565,-80.526343,"WGS84",20.13,1237,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_010","32_10_4",1,"Y","VAAN","Vaccinium angustifolium Aiton","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","32_10_4",1,"Y","DIVI4","Dioscorea villosa L.","species","Dioscoreaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","32_10_4",1,"Y","ANVI2","Andropogon virginicus L.","species","Poaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","32_10_4",1,"Y","MARA7","Maianthemum racemosum (L.) Link","species","Liliaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","32_10_2",1,"Y","RUHI","Rubus hispidus L.","species","Rosaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","40_10_1",1,"Y","DILA8","Dichanthelium latifolium (L.) Gould & C.A. Clark","species","Poaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","41_10_4",1,"Y","ACRU","Acer rubrum L.","species","Aceraceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","31_10_1",1,"Y","DILA8","Dichanthelium latifolium (L.) Gould & C.A. Clark","species","Poaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","40_10_3",1,"Y","AGPE","Agrostis perennans (Walter) Tuck.","species","Poaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","32_10_2",1,"Y","ACRU","Acer rubrum L.","species","Aceraceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","41_10_4",1,"Y","GAUR2","Galax urceolata (Poir.) Brummitt","species","Diapensiaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","40_10_1",1,"Y","QUAL","Quercus alba L.","species","Fagaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","32_10_2",1,"Y","AMLA","Amelanchier laevis Wiegand","species","Rosaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","40_10_1",1,"Y","DIVI4","Dioscorea villosa L.","species","Dioscoreaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_010.basePlot.div","D07","MLBS",37.365565,-80.526343,"WGS84",20.13,1237,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_010","32_10_4",1,"Y","DEFLF","Deschampsia flexuosa (L.) Trin. var. flexuosa","variety","Poaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","40_10_3",1,"Y","MEVI","Medeola virginiana L.","species","Liliaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","40_10_1",1,"Y","VAPA4","Vaccinium pallidum Aiton","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","40_10_1",1,"Y","CAREX","Carex sp.","genus","Cyperaceae","UNK",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","41_10_4",1,"Y","GAPR2","Gaultheria procumbens L.","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","40_10_3",1,"Y","VAPA4","Vaccinium pallidum Aiton","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","32_10_2",1,"Y","GAPR2","Gaultheria procumbens L.","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","31_10_1",1,"Y","VAPA4","Vaccinium pallidum Aiton","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","32_10_4",1,"Y","VAPA4","Vaccinium pallidum Aiton","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","31_10_1",1,"Y","CAREX","Carex sp.","genus","Cyperaceae","UNK",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","40_10_1",1,"Y","ILMO","Ilex montana Torr. & A. Gray ex A. Gray","species","Aquifoliaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","40_10_1",1,"Y","AGPE","Agrostis perennans (Walter) Tuck.","species","Poaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_010.basePlot.div","D07","MLBS",37.365565,-80.526343,"WGS84",20.13,1237,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_010","32_10_2",1,"Y","CAREX","Carex sp.","genus","Cyperaceae","UNK",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","40_10_1",1,"Y","OCAC","Oclemena acuminata (Michx.) Greene","species","Asteraceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","40_10_3",1,"Y","DILA8","Dichanthelium latifolium (L.) Gould & C.A. Clark","species","Poaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","40_10_3",1,"Y","AMMU","Amianthium muscitoxicum (Walter) A. Gray","species","Liliaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","40_10_3",1,"Y","GAPR2","Gaultheria procumbens L.","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","40_10_1",1,"Y","GAPR2","Gaultheria procumbens L.","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","32_10_2",1,"Y","DIVI4","Dioscorea villosa L.","species","Dioscoreaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","40_10_1",1,"Y","BEAL2","Betula alleghaniensis Britton","species","Betulaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_010.basePlot.div","D07","MLBS",37.365565,-80.526343,"WGS84",20.13,1237,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_010","32_10_2",1,"Y","VAPA4","Vaccinium pallidum Aiton","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","32_10_4",1,"Y","CAREX","Carex sp.","genus","Cyperaceae","UNK",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","40_10_1",1,"Y","VIOLA","Viola sp.","genus","Violaceae","UNK",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","31_10_1",1,"Y","VIOLA","Viola sp.","genus","Violaceae","UNK",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","31_10_1",1,"Y","ACRU","Acer rubrum L.","species","Aceraceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_010.basePlot.div","D07","MLBS",37.365565,-80.526343,"WGS84",20.13,1237,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_010","32_10_2",1,"Y","VAAN","Vaccinium angustifolium Aiton","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","32_10_4",1,"Y","VIOLA","Viola sp.","genus","Violaceae","UNK",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_010.basePlot.div","D07","MLBS",37.365565,-80.526343,"WGS84",20.13,1237,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_010","32_10_4",1,"Y","HAVI4","Hamamelis virginiana L.","species","Hamamelidaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","40_10_3",1,"Y","MEPI2","Menziesia pilosa (Michx. ex Lam.) Juss. ex Pers.","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","32_10_4",1,"Y","DILA8","Dichanthelium latifolium (L.) Gould & C.A. Clark","species","Poaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","32_10_4",1,"Y","ACRU","Acer rubrum L.","species","Aceraceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","40_10_1",1,"Y","MARA7","Maianthemum racemosum (L.) Link","species","Liliaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","40_10_3",1,"Y","DIVI4","Dioscorea villosa L.","species","Dioscoreaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","41_10_4",1,"Y","MEPI2","Menziesia pilosa (Michx. ex Lam.) Juss. ex Pers.","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","31_10_1",1,"Y","AMLA","Amelanchier laevis Wiegand","species","Rosaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","40_10_1",1,"Y","ANQU","Anemone quinquefolia L.","species","Ranunculaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_010.basePlot.div","D07","MLBS",37.365565,-80.526343,"WGS84",20.13,1237,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_010","32_10_4",1,"Y","ACRU","Acer rubrum L.","species","Aceraceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_010.basePlot.div","D07","MLBS",37.365565,-80.526343,"WGS84",20.13,1237,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_010","32_10_4",1,"Y","OCAC","Oclemena acuminata (Michx.) Greene","species","Asteraceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","40_10_1",1,"Y","RUHI","Rubus hispidus L.","species","Rosaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_010.basePlot.div","D07","MLBS",37.365565,-80.526343,"WGS84",20.13,1237,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_010","32_10_2",1,"Y","HAVI4","Hamamelis virginiana L.","species","Hamamelidaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","40_10_3",1,"Y","CAREX","Carex sp.","genus","Cyperaceae","UNK",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_010.basePlot.div","D07","MLBS",37.365565,-80.526343,"WGS84",20.13,1237,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_010","32_10_2",1,"Y","MACA4","Maianthemum canadense Desf.","species","Liliaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","31_10_1",1,"Y","POCA17","Potentilla canadensis L.","species","Rosaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_010.basePlot.div","D07","MLBS",37.365565,-80.526343,"WGS84",20.13,1237,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_010","32_10_2",1,"Y","DEFLF","Deschampsia flexuosa (L.) Trin. var. flexuosa","variety","Poaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","41_10_4",1,"Y","VAAN","Vaccinium angustifolium Aiton","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_010.basePlot.div","D07","MLBS",37.365565,-80.526343,"WGS84",20.13,1237,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_010","32_10_2",1,"Y","ACRU","Acer rubrum L.","species","Aceraceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","40_10_3",1,"Y","VAAN","Vaccinium angustifolium Aiton","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","32_10_2",1,"Y","CAREX","Carex sp.","genus","Cyperaceae","UNK",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","40_10_1",1,"Y","DACO","Danthonia compressa Austin","species","Poaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_010.basePlot.div","D07","MLBS",37.365565,-80.526343,"WGS84",20.13,1237,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_010","32_10_2",1,"Y","OCAC","Oclemena acuminata (Michx.) Greene","species","Asteraceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","31_10_1",1,"Y","MARA7","Maianthemum racemosum (L.) Link","species","Liliaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_010.basePlot.div","D07","MLBS",37.365565,-80.526343,"WGS84",20.13,1237,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_010","32_10_4",1,"Y","CAREX","Carex sp.","genus","Cyperaceae","UNK",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","31_10_1",1,"Y","VAAN","Vaccinium angustifolium Aiton","species","Ericaceae","N",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
"MLBS_009.basePlot.div","D07","MLBS",37.374434,-80.518487,"WGS84",20.15,1177.6,0.2,"deciduousForest","MLBS.1.2023","distributed","MLBS_009","41_10_4",1,"Y","CAREX","Carex sp.","genus","Cyperaceae","UNK",NA,NA,"OK",NA,"OK - no known exceptions","20241118T044713Z","RELEASE-2025","2023",10
